Diferença,Vitória melhor Elo,Vitória pior Elo,Empate,Elo igual,Total de jogos,Vitória melhor Elo (%),Vitória pior Elo (%),Elo igual (%),Empate (%)
36.8599999999999,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
82.83000000000015,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
55.98000000000002,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
133.18000000000006,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
21.0,1.0,3.0,0.0,0.0,4.0,25.0,75.0,0.0,0.0
43.26999999999998,3.0,2.0,0.0,0.0,5.0,60.0,40.0,0.0,0.0
50.23000000000002,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
47.63000000000011,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
63.1099999999999,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
43.350000000000136,1.0,2.0,1.0,0.0,4.0,25.0,50.0,0.0,25.0
87.38000000000011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
3.3400000000001455,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
9.099999999999909,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
43.66000000000008,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
126.21000000000004,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
1.6900000000000546,0.0,2.0,1.0,0.0,3.0,0.0,66.66666666666666,0.0,33.33333333333333
30.210000000000036,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
70.68000000000006,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
51.61999999999989,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
78.11999999999989,3.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0
10.050000000000182,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
60.200000000000045,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
1.3800000000001091,1.0,2.0,1.0,0.0,4.0,25.0,50.0,0.0,25.0
30.149999999999864,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
54.399999999999864,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
73.1400000000001,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
2.0900000000001455,2.0,0.0,1.0,0.0,3.0,66.66666666666666,0.0,0.0,33.33333333333333
21.560000000000173,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
1.1400000000001,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
107.83000000000015,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
20.62000000000012,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
39.25999999999999,1.0,1.0,2.0,0.0,4.0,25.0,25.0,0.0,50.0
16.690000000000055,0.0,3.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0
64.94000000000005,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
44.559999999999945,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
22.110000000000127,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
64.46000000000004,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
17.0,2.0,2.0,2.0,0.0,6.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
21.810000000000173,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
10.1400000000001,1.0,2.0,0.0,0.0,3.0,33.33333333333333,66.66666666666666,0.0,0.0
22.320000000000164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
63.76999999999998,1.0,2.0,0.0,0.0,3.0,33.33333333333333,66.66666666666666,0.0,0.0
38.69999999999982,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
104.99000000000001,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
17.09999999999991,2.0,0.0,1.0,0.0,3.0,66.66666666666666,0.0,0.0,33.33333333333333
24.919999999999845,1.0,0.0,2.0,0.0,3.0,33.33333333333333,0.0,0.0,66.66666666666666
16.730000000000018,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
43.569999999999936,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
78.09000000000015,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
82.00999999999999,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
18.190000000000055,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
56.87000000000012,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
7.509999999999991,2.0,2.0,0.0,0.0,4.0,50.0,50.0,0.0,0.0
82.97000000000003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
22.339999999999918,3.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0
39.83999999999992,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
46.690000000000055,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
51.960000000000036,2.0,1.0,1.0,0.0,4.0,50.0,25.0,0.0,25.0
38.49000000000001,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
11.970000000000027,2.0,0.0,1.0,0.0,3.0,66.66666666666666,0.0,0.0,33.33333333333333
40.38000000000011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
34.440000000000055,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
26.210000000000036,2.0,1.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,0.0
55.62000000000012,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
2.7899999999999636,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
6.639999999999873,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
38.330000000000155,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
71.42000000000007,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
18.339999999999918,0.0,3.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0
64.74000000000001,1.0,1.0,2.0,0.0,4.0,25.0,25.0,0.0,50.0
56.27999999999997,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0
65.84999999999991,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
31.339999999999918,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
62.82999999999993,0.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0
33.159999999999854,0.0,1.0,2.0,0.0,3.0,0.0,33.33333333333333,0.0,66.66666666666666
32.75,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
69.24000000000001,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0
40.81000000000017,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
108.70000000000005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
29.27000000000021,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
20.289999999999964,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
93.53999999999996,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
11.819999999999936,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
19.319999999999936,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
35.789999999999964,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
33.309999999999945,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
11.849999999999909,2.0,0.0,1.0,0.0,3.0,66.66666666666666,0.0,0.0,33.33333333333333
26.910000000000082,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
69.67000000000007,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
54.57999999999993,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
71.10000000000014,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
24.080000000000155,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
21.79000000000019,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
58.059999999999945,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
74.44000000000005,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
95.84999999999991,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
33.600000000000136,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
52.76999999999998,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
119.26999999999998,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
38.57999999999993,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
30.440000000000055,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
4.560000000000173,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
25.440000000000055,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
30.860000000000127,2.0,1.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,0.0
51.710000000000036,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
42.25999999999999,3.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0
12.88000000000011,1.0,2.0,0.0,0.0,3.0,33.33333333333333,66.66666666666666,0.0,0.0
51.36999999999989,0.0,2.0,1.0,0.0,3.0,0.0,66.66666666666666,0.0,33.33333333333333
68.46000000000004,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
0.5299999999999727,2.0,1.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,0.0
41.99000000000001,2.0,0.0,1.0,0.0,3.0,66.66666666666666,0.0,0.0,33.33333333333333
0.8600000000001273,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
20.40000000000009,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0
4.5900000000001455,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
54.659999999999854,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
82.70000000000005,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
97.75999999999999,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
53.080000000000155,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
14.370000000000118,0.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0
61.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
52.02999999999997,2.0,1.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,0.0
3.160000000000082,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
31.930000000000064,3.0,3.0,1.0,0.0,7.0,42.857142857142854,42.857142857142854,0.0,14.285714285714285
5.059999999999945,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
18.019999999999982,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
36.429999999999836,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
6.769999999999982,0.0,3.0,1.0,0.0,4.0,0.0,75.0,0.0,25.0
32.559999999999945,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
17.980000000000018,0.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0
133.92000000000007,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
157.68000000000006,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0
24.12999999999988,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
118.58999999999992,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
7.2199999999998,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
30.549999999999955,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
25.149999999999864,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
87.87999999999988,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
59.07999999999993,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
84.87999999999988,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
23.659999999999854,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
5.039999999999964,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
58.92000000000007,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
40.909999999999854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
43.42000000000007,0.0,1.0,2.0,0.0,3.0,0.0,33.33333333333333,0.0,66.66666666666666
8.599999999999909,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
46.309999999999945,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
19.340000000000146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
10.990000000000009,0.0,2.0,1.0,0.0,3.0,0.0,66.66666666666666,0.0,33.33333333333333
50.5,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
134.3499999999999,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
0.5,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
79.65000000000009,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
86.28999999999996,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
6.289999999999964,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
16.970000000000027,0.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0
14.190000000000055,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
38.73000000000002,0.0,3.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0
41.960000000000036,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
54.6400000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
24.61999999999989,1.0,2.0,0.0,0.0,3.0,33.33333333333333,66.66666666666666,0.0,0.0
36.159999999999854,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
36.0,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
5.889999999999873,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
50.51999999999998,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0
69.75999999999999,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
5.949999999999818,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
74.15000000000009,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
45.88000000000011,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
95.93000000000006,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
70.71000000000004,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
6.940000000000055,0.0,3.0,1.0,0.0,4.0,0.0,75.0,0.0,25.0
45.299999999999955,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
27.6099999999999,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0
65.87999999999988,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
35.549999999999955,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0
27.38000000000011,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
10.840000000000146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
99.62999999999988,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
5.989999999999782,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
94.62000000000012,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0
74.28999999999996,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
25.210000000000036,1.0,1.0,3.0,0.0,5.0,20.0,20.0,0.0,60.0
42.330000000000155,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
103.77999999999997,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
29.519999999999982,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
18.950000000000045,1.0,1.0,2.0,0.0,4.0,25.0,25.0,0.0,50.0
31.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
18.5,1.0,2.0,0.0,0.0,3.0,33.33333333333333,66.66666666666666,0.0,0.0
6.7800000000002,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
81.66000000000008,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
56.690000000000055,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
28.170000000000073,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
28.589999999999918,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0
63.039999999999964,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
65.04999999999995,2.0,1.0,2.0,0.0,5.0,40.0,20.0,0.0,40.0
6.880000000000109,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
60.77999999999997,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
10.040000000000191,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
58.73000000000002,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
90.94000000000005,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
0.15999999999985448,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
9.529999999999973,3.0,1.0,0.0,0.0,4.0,75.0,25.0,0.0,0.0
4.190000000000055,0.0,2.0,1.0,0.0,3.0,0.0,66.66666666666666,0.0,33.33333333333333
102.8599999999999,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
36.450000000000045,1.0,0.0,3.0,0.0,4.0,25.0,0.0,0.0,75.0
3.3600000000001273,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
49.91000000000008,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
71.57999999999993,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
2.4400000000000546,2.0,1.0,1.0,0.0,4.0,50.0,25.0,0.0,25.0
13.550000000000182,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
53.570000000000164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
58.63999999999987,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
110.94000000000005,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
10.829999999999927,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
21.6099999999999,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
109.33999999999992,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
44.47000000000003,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
20.970000000000027,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
98.3900000000001,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
70.29999999999995,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
7.8599999999999,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
52.169999999999845,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
37.100000000000136,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
61.66000000000008,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
34.11999999999989,0.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,0.0
22.590000000000146,2.0,1.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,0.0
59.25,1.0,2.0,1.0,0.0,4.0,25.0,50.0,0.0,25.0
13.75,2.0,1.0,1.0,0.0,4.0,50.0,25.0,0.0,25.0
87.25999999999999,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
65.24000000000001,1.0,2.0,0.0,0.0,3.0,33.33333333333333,66.66666666666666,0.0,0.0
0.2400000000000091,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
51.820000000000164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
3.259999999999991,1.0,1.0,3.0,0.0,5.0,20.0,20.0,0.0,60.0
55.840000000000146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
159.29999999999995,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
65.27999999999997,2.0,0.0,1.0,0.0,3.0,66.66666666666666,0.0,0.0,33.33333333333333
6.850000000000136,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
21.309999999999945,2.0,0.0,2.0,0.0,4.0,50.0,0.0,0.0,50.0
8.220000000000027,1.0,1.0,3.0,0.0,5.0,20.0,20.0,0.0,60.0
153.12000000000012,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
90.79999999999995,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
47.94999999999982,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
119.34999999999991,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
79.00999999999999,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
37.559999999999945,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
50.100000000000136,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
10.789999999999964,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
36.5,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
24.710000000000036,1.0,2.0,0.0,0.0,3.0,33.33333333333333,66.66666666666666,0.0,0.0
45.940000000000055,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
51.8900000000001,2.0,1.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,0.0
16.200000000000045,1.0,1.0,3.0,0.0,5.0,20.0,20.0,0.0,60.0
40.42000000000007,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
85.67999999999984,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
123.73000000000002,0.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0
113.25,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
14.740000000000009,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
59.11999999999989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
20.700000000000045,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
68.17999999999984,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
65.66999999999985,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
8.690000000000055,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
41.61000000000013,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
24.639999999999873,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
39.059999999999945,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
26.62000000000012,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
81.29999999999995,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
28.200000000000045,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
30.799999999999955,1.0,1.0,1.0,0.0,3.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
10.329999999999927,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
9.179999999999836,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
12.200000000000045,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
93.29999999999995,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
78.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
123.36999999999989,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
35.56000000000017,0.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0
27.65000000000009,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
27.200000000000045,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
69.34999999999991,0.0,1.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0
17.789999999999964,3.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0
44.830000000000155,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
41.62000000000012,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
55.5,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
86.68999999999983,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
1.990000000000009,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
14.089999999999918,1.0,2.0,1.0,0.0,4.0,25.0,50.0,0.0,25.0
61.460000000000036,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
3.5399999999999636,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
41.809999999999945,1.0,1.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0
28.73999999999978,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
77.95000000000005,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
14.36999999999989,1.0,1.0,2.0,0.0,4.0,25.0,25.0,0.0,50.0
24.960000000000036,1.0,1.0,2.0,0.0,4.0,25.0,25.0,0.0,50.0
53.1099999999999,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
13.779999999999973,1.0,2.0,0.0,0.0,3.0,33.33333333333333,66.66666666666666,0.0,0.0
71.84999999999991,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
46.559999999999945,2.0,1.0,1.0,0.0,4.0,50.0,25.0,0.0,25.0
77.50999999999999,2.0,2.0,0.0,0.0,4.0,50.0,50.0,0.0,0.0
83.78999999999996,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
54.1400000000001,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
80.22000000000003,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
107.6400000000001,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
56.63999999999987,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
74.07999999999993,1.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,50.0
77.73000000000002,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
7.069999999999936,1.0,0.0,2.0,0.0,3.0,33.33333333333333,0.0,0.0,66.66666666666666
65.57999999999993,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
